Text,POS,Dep,IsSent,parNum,NNRExtracts,Polarity,Sent
Will the Secretary of State accept that what he has announced is such a sweeping betrayal of the national interest that we should debate the matter now rather than wait for some incidental interventions in the Queen's Speech debate next month?,WillMD theDT SecretaryNNP ofIN StateNNP acceptVBD thatIN whatWP hePRP hasVBZ announcedVBN isVBZ suchJJ aDT sweepingJJ betrayalNN ofIN theDT nationalJJ interestNN thatIN wePRP shouldMD debateVB theDT matterNN nowRB ratherRB thanIN waitVB forIN someDT incidentalJJ interventionsNNS inIN theDT QueenNNP 'sPOS SpeechNNP debateNN nextJJ monthNN ,"root(ROOT-0, accept-6) aux(accept-6, Will-1) det(Secretary-3, the-2) nsubj(accept-6, Secretary-3) case(State-5, of-4) nmod:of(Secretary-3, State-5) mark(betrayal-16, that-7) dobj(announced-11, what-8) nsubj(announced-11, he-9) aux(announced-11, has-10) csubj(betrayal-16, announced-11) cop(betrayal-16, is-12) amod(betrayal-16, such-13) det(betrayal-16, a-14) amod(betrayal-16, sweeping-15) ccomp(accept-6, betrayal-16) case(interest-20, of-17) det(interest-20, the-18) amod(interest-20, national-19) nmod:of(betrayal-16, interest-20) mark(debate-24, that-21) nsubj(debate-24, we-22) aux(debate-24, should-23) ccomp(interest-20, debate-24) det(matter-26, the-25) dobj(debate-24, matter-26) advmod(wait-30, now-27) advmod(wait-30, rather-28) mwe(rather-28, than-29) dep(debate-24, wait-30) case(interventions-34, for-31) det(interventions-34, some-32) amod(interventions-34, incidental-33) nmod:for(wait-30, interventions-34) case(debate-40, in-35) det(Queen-37, the-36) nmod:poss(debate-40, Queen-37) case(Queen-37, 's-38) compound(debate-40, Speech-39) nmod:in(interventions-34, debate-40) amod(month-42, next-41) nmod:tmod(wait-30, month-42) punct(accept-6, ?-43)",1,17,"[accept, what, announced, State, betrayal, he, Secretary, ROOT]",2,1
It is uncharacteristic of the hon. Gentleman to be so impatient that he cannot wait for the Queen's Speech  which is not so far distant.,ItPRP isVBZ uncharacteristicJJ ofIN theDT honNN GentlemanNNP toTO beVB soRB impatientJJ thatIN hePRP canMD notRB waitVB forIN theDT QueenNNP 'sPOS SpeechNNP whichWDT isVBZ notRB soRB farRB distantJJ ,"root(ROOT-0, uncharacteristic-3) nsubj(uncharacteristic-3, It-1) cop(uncharacteristic-3, is-2) case(Gentleman-7, of-4) det(Gentleman-7, the-5) compound(Gentleman-7, hon.-6) nmod:of(uncharacteristic-3, Gentleman-7) mark(impatient-11, to-8) cop(impatient-11, be-9) advmod(impatient-11, so-10) xcomp(uncharacteristic-3, impatient-11) mark(wait-16, that-12) nsubj(wait-16, he-13) aux(wait-16, can-14) neg(wait-16, not-15) ccomp(impatient-11, wait-16) case(Speech-21, for-17) det(Queen-19, the-18) nmod:poss(Speech-21, Queen-19) case(Queen-19, 's-20) nmod:for(wait-16, Speech-21) punct(Speech-21, ,-22) nsubj(distant-28, which-23) cop(distant-28, is-24) neg(distant-28, not-25) advmod(far-27, so-26) advmod(distant-28, far-27) acl:relcl(Speech-21, distant-28) punct(uncharacteristic-3, .-29)",1,18,"[uncharacteristic, he, Speech, impatient, It, ROOT, Gentleman, not, wait]",2,2
Following the dastardly killing of three soldiers in Belfast this morning  does the Secretary of State agree that it is highly dangerous for people to assert that terrorist agencies have been seriously damaged or broken by the activities of informers?,FollowingVBG theDT dastardlyJJ killingNN ofIN threeCD soldiersNNS inIN BelfastNNP thisDT morningNN doesVBZ theDT SecretaryNNP ofIN StateNNP agreeVBP thatIN itPRP isVBZ highlyRB dangerousJJ forIN peopleNNS toTO assertVB thatDT terroristNN agenciesNNS haveVBP beenVBN seriouslyRB damagedVBN orCC brokenVBN byIN theDT activitiesNNS ofIN informersNNS ,"root(ROOT-0, does-13) case(killing-4, Following-1) det(killing-4, the-2) amod(killing-4, dastardly-3) nmod:following(does-13, killing-4) case(soldiers-7, of-5) nummod(soldiers-7, three-6) nmod:of(killing-4, soldiers-7) case(Belfast-9, in-8) nmod:in(soldiers-7, Belfast-9) det(morning-11, this-10) nmod:tmod(killing-4, morning-11) punct(does-13, ,-12) det(Secretary-15, the-14) nsubj(agree-18, Secretary-15) case(State-17, of-16) nmod:of(Secretary-15, State-17) ccomp(does-13, agree-18) mark(dangerous-23, that-19) nsubj(dangerous-23, it-20) cop(dangerous-23, is-21) advmod(dangerous-23, highly-22) ccomp(agree-18, dangerous-23) mark(assert-27, for-24) nsubj(assert-27, people-25) mark(assert-27, to-26) advcl(dangerous-23, assert-27) mark(damaged-34, that-28) amod(agencies-30, terrorist-29) nsubj(damaged-34, agencies-30) nsubj(broken-36, agencies-30) aux(damaged-34, have-31) cop(damaged-34, been-32) advmod(damaged-34, seriously-33) ccomp(assert-27, damaged-34) cc(damaged-34, or-35) ccomp(assert-27, broken-36) conj:or(damaged-34, broken-36) case(activities-39, by-37) det(activities-39, the-38) nmod:by(damaged-34, activities-39) case(informers-41, of-40) nmod:of(activities-39, informers-41) punct(does-13, ?-42)",0,3,[ ],0,2
Does he also share our grave concern at the failure in Fermanagh  at the other end of the Province  to bring to justice the murderers of 50 law abiding citizens of that county?,DoesVBZ hePRP alsoRB shareNN ourPRP$ graveNN concernNN atIN theDT failureNN inIN FermanaghNNP atIN theDT otherJJ endNN ofIN theDT ProvinceNNP toTO bringVB toTO justiceVB theDT murderersNNS ofIN 50CD lawNN abidingVBG citizensNNS ofIN thatDT countyNN ,"root(ROOT-0, share-4) aux(share-4, Does-1) nsubj(share-4, he-2) advmod(share-4, also-3) nmod:poss(concern-7, our-5) amod(concern-7, grave-6) dobj(share-4, concern-7) case(failure-10, at-8) det(failure-10, the-9) nmod:at(share-4, failure-10) case(Fermanagh-12, in-11) nmod:in(failure-10, Fermanagh-12) punct(share-4, ,-13) case(end-17, at-14) det(end-17, the-15) amod(end-17, other-16) nmod:at(share-4, end-17) case(Province-20, of-18) det(Province-20, the-19) nmod:of(end-17, Province-20) punct(share-4, ,-21) mark(bring-23, to-22) xcomp(share-4, bring-23) mark(justice-25, to-24) xcomp(bring-23, justice-25) det(murderers-27, the-26) dobj(justice-25, murderers-27) case(law-30, of-28) nummod(law-30, 50-29) nmod:of(murderers-27, law-30) amod(citizens-32, abiding-31) dep(law-30, citizens-32) case(county-35, of-33) det(county-35, that-34) nmod:of(citizens-32, county-35) punct(share-4, ?-36)",0,3,[ ],0,2
That is why it is so important that no hon. Member should say anything that makes the task of peaceful persuasion more difficult.,ThatDT isVBZ whyWRB itPRP isVBZ soRB importantJJ thatIN noDT honJJ MemberNNP shouldMD sayVB anythingNN thatWDT makesVBZ theDT taskNN ofIN peacefulJJ persuasionNN moreRBR difficultJJ ,"root(ROOT-0, is-2) nsubj(is-2, That-1) advmod(important-7, why-3) nsubj(important-7, it-4) cop(important-7, is-5) advmod(important-7, so-6) advcl(is-2, important-7) mark(say-13, that-8) neg(Member-11, no-9) compound(Member-11, hon.-10) nsubj(say-13, Member-11) aux(say-13, should-12) ccomp(important-7, say-13) dobj(say-13, anything-14) nsubj(makes-16, that-15) acl:relcl(anything-14, makes-16) det(task-18, the-17) nsubj(difficult-23, task-18) case(persuasion-21, of-19) amod(persuasion-21, peaceful-20) nmod:of(task-18, persuasion-21) advmod(difficult-23, more-22) xcomp(makes-16, difficult-23) punct(is-2, .-24)",1,4,"[Member, no, say, important, anything]",2,2
Is my right hon. Friend aware that the arrangements for extra territorial jurisdiction are inadequate and will not succeed in returning most of those criminals to Northern Ireland for trial?,IsVBZ myPRP$ rightJJ honNN FriendNNP awareVBZ thatIN theDT arrangementsNNS forIN extraJJ territorialJJ jurisdictionNN areVBP inadequateJJ andCC willMD notRB succeedVB inIN returningVBG mostJJS ofIN thoseDT criminalsNNS toTO NorthernNNP IrelandNNP forIN trialNN ,"root(ROOT-0, aware-6) cop(aware-6, Is-1) nmod:poss(Friend-5, my-2) amod(Friend-5, right-3) compound(Friend-5, hon.-4) nsubj(aware-6, Friend-5) mark(inadequate-15, that-7) det(arrangements-9, the-8) nsubj(inadequate-15, arrangements-9) nsubj(succeed-19, arrangements-9) case(jurisdiction-13, for-10) amod(jurisdiction-13, extra-11) amod(jurisdiction-13, territorial-12) nmod:for(arrangements-9, jurisdiction-13) cop(inadequate-15, are-14) ccomp(aware-6, inadequate-15) cc(inadequate-15, and-16) aux(succeed-19, will-17) neg(succeed-19, not-18) ccomp(aware-6, succeed-19) conj:and(inadequate-15, succeed-19) mark(returning-21, in-20) advcl(succeed-19, returning-21) dobj(returning-21, most-22) case(criminals-25, of-23) det(criminals-25, those-24) nmod:of(most-22, criminals-25) case(Ireland-28, to-26) amod(Ireland-28, Northern-27) nmod:to(returning-21, Ireland-28) case(trial-30, for-29) nmod:for(returning-21, trial-30) punct(aware-6, ?-31)",0,5,[ ],0,2
I share the Secretary of State's view that sometimes the loose talk would be better not engaged in.,IPRP shareNN theDT SecretaryNNP ofIN StateNNP 'sPOS viewNN thatIN sometimesVBZ theDT looseJJ talkNN wouldMD beVB betterJJR notRB engagedVBN inIN ,"root(ROOT-0, share-2) nsubj(share-2, I-1) det(Secretary-4, the-3) dobj(share-2, Secretary-4) case(view-8, of-5) nmod:poss(view-8, State-6) case(State-6, 's-7) nmod:of(Secretary-4, view-8) mark(better-16, that-9) advmod(better-16, sometimes-10) det(talk-13, the-11) amod(talk-13, loose-12) nsubj(better-16, talk-13) aux(better-16, would-14) cop(better-16, be-15) dep(share-2, better-16) neg(engaged-18, not-17) dep(better-16, engaged-18) advmod(engaged-18, in-19) punct(share-2, .-20)",1,7,"[I, Secretary, share, State, view, better, ROOT]",1,2
Does the right hon. Gentleman accept that all right thinking people in Northern Ireland will fully endorse what he said today in sympathy to those recent victims of IRA atrocities and all victims in Northern Ireland?,DoesVBZ theDT rightJJ honNN GentlemanNNP acceptVBZ thatIN allDT rightJJ thinkingVBG peopleNNS inIN NorthernNNP IrelandNNP willMD fullyRB endorseVB whatWP hePRP saidVBD todayNN inIN sympathyNN toTO thoseDT recentJJ victimsNNS ofIN IRANNP atrocitiesNNS andCC allDT victimsNNS inIN NorthernNNP IrelandNNP ,"root(ROOT-0, accept-6) aux(accept-6, Does-1) det(Gentleman-5, the-2) amod(Gentleman-5, right-3) compound(Gentleman-5, hon.-4) nsubj(accept-6, Gentleman-5) mark(endorse-17, that-7) det(people-11, all-8) amod(people-11, right-9) compound(people-11, thinking-10) nsubj(endorse-17, people-11) case(Ireland-14, in-12) amod(Ireland-14, Northern-13) nmod:in(people-11, Ireland-14) aux(endorse-17, will-15) advmod(endorse-17, fully-16) ccomp(accept-6, endorse-17) dobj(said-20, what-18) nsubj(said-20, he-19) ccomp(endorse-17, said-20) nmod:tmod(said-20, today-21) case(sympathy-23, in-22) nmod:in(said-20, sympathy-23) case(victims-27, to-24) det(victims-27, those-25) amod(victims-27, recent-26) nmod:to(sympathy-23, victims-27) case(atrocities-30, of-28) compound(atrocities-30, IRA-29) nmod:of(victims-27, atrocities-30) cc(victims-27, and-31) det(victims-33, all-32) nmod:to(sympathy-23, victims-33) conj:and(victims-27, victims-33) case(Ireland-36, in-34) amod(Ireland-36, Northern-35) nmod:in(victims-33, Ireland-36) punct(accept-6, ?-37)",1,9,"[accept, he, today, endorse, Gentleman, ROOT, sympathy, said, what]",1,1
Finally  does he accept that what he has done has brought the Scottish Office into disrepute and  indeed  the good name of justice in Scotland as a whole?,FinallyRB doesVBZ hePRP acceptVB thatIN whatWP hePRP hasVBZ doneVBN hasVBZ broughtVBN theDT ScottishJJ OfficeNNP intoIN disreputeNN andCC indeedRB theDT goodJJ nameNN ofIN justiceNN inIN ScotlandNNP asIN aDT wholeNN ,"root(ROOT-0, accept-5) advmod(accept-5, Finally-1) punct(accept-5, ,-2) aux(accept-5, does-3) nsubj(accept-5, he-4) mark(brought-12, that-6) dobj(done-10, what-7) nsubj(done-10, he-8) aux(done-10, has-9) csubj(brought-12, done-10) aux(brought-12, has-11) ccomp(accept-5, brought-12) det(Office-15, the-13) amod(Office-15, Scottish-14) dobj(brought-12, Office-15) case(disrepute-17, into-16) nmod:into(brought-12, disrepute-17) cc(brought-12, and-18) punct(brought-12, ,-19) advmod(brought-12, indeed-20) punct(brought-12, ,-21) det(name-24, the-22) amod(name-24, good-23) dobj(brought-12, name-24) case(justice-26, of-25) nmod:of(name-24, justice-26) case(Scotland-28, in-27) nmod:in(justice-26, Scotland-28) case(whole-31, as-29) det(whole-31, a-30) nmod:as(name-24, whole-31) punct(accept-5, ?-32)",1,3,"[accept, brought, done, what, Finally, he, ROOT, he]",2,2
I hope that  on reflection  he will think that his questions were inappropriate.,IPRP hopeVBP thatIN onIN reflectionNN hePRP willMD thinkVB thatIN hisPRP$ questionsNNS wereVBD inappropriateJJ ,"root(ROOT-0, hope-2) nsubj(hope-2, I-1) mark(think-10, that-3) punct(think-10, ,-4) case(reflection-6, on-5) nmod:on(think-10, reflection-6) punct(think-10, ,-7) nsubj(think-10, he-8) aux(think-10, will-9) ccomp(hope-2, think-10) mark(inappropriate-15, that-11) nmod:poss(questions-13, his-12) nsubj(inappropriate-15, questions-13) cop(inappropriate-15, were-14) ccomp(think-10, inappropriate-15) punct(hope-2, .-16)",1,4,"[think, his, he, reflection, questions, hope, inappropriate]",2,2
The right hon. Gentleman would be well advised to look at the report before he jumps too far into the matter.,TheDT rightJJ honNN GentlemanNNP wouldMD beVB wellRB advisedVBN toTO lookVB atIN theDT reportNN beforeIN hePRP jumpsVBZ tooRB farRB intoIN theDT matterNN ,"root(ROOT-0, advised-8) det(Gentleman-4, The-1) amod(Gentleman-4, right-2) compound(Gentleman-4, hon.-3) nsubjpass(advised-8, Gentleman-4) aux(advised-8, would-5) auxpass(advised-8, be-6) advmod(advised-8, well-7) mark(look-10, to-9) xcomp(advised-8, look-10) case(report-13, at-11) det(report-13, the-12) nmod:at(look-10, report-13) mark(jumps-16, before-14) nsubj(jumps-16, he-15) advcl(look-10, jumps-16) advmod(far-18, too-17) advmod(jumps-16, far-18) case(matter-21, into-19) det(matter-21, the-20) nmod:into(jumps-16, matter-21) punct(advised-8, .-22)",1,8,"[far, look, advised, he, well, jumps, matter, ROOT, Gentleman]",2,2
The right hon. Gentleman's criticisms are wholly inappropriate.,TheDT rightJJ honNN GentlemanNNP 'sPOS criticismsNNS areVBP whollyRB inappropriateJJ ,"root(ROOT-0, inappropriate-9) det(Gentleman-4, The-1) amod(Gentleman-4, right-2) compound(Gentleman-4, hon.-3) nmod:poss(criticisms-6, Gentleman-4) case(Gentleman-4, 's-5) nsubj(inappropriate-9, criticisms-6) cop(inappropriate-9, are-7) advmod(inappropriate-9, wholly-8) punct(inappropriate-9, .-10)",1,8,"[Gentleman, criticisms, inappropriate]",2,2
The real mischief in mishandling the printing of the report is that hon. Members will not have the opportunity to do that until they return in October.,TheDT realJJ mischiefNN inIN mishandlingVBG theDT printingNN ofIN theDT reportNN isVBZ thatIN honNN MembersNNS willMD notRB haveVB theDT opportunityNN toTO doVB thatDT untilIN theyPRP returnVBP inIN OctoberNNP ,"root(ROOT-0, is-11) det(mischief-3, The-1) amod(mischief-3, real-2) nsubj(is-11, mischief-3) mark(mishandling-5, in-4) acl(mischief-3, mishandling-5) det(printing-7, the-6) dobj(mishandling-5, printing-7) case(report-10, of-8) det(report-10, the-9) nmod:of(printing-7, report-10) mark(have-17, that-12) compound(Members-14, hon.-13) nsubj(have-17, Members-14) aux(have-17, will-15) neg(have-17, not-16) ccomp(is-11, have-17) det(opportunity-19, the-18) dobj(have-17, opportunity-19) mark(do-21, to-20) acl(opportunity-19, do-21) dobj(do-21, that-22) mark(return-25, until-23) nsubj(return-25, they-24) advcl(do-21, return-25) case(October-27, in-26) nmod:in(return-25, October-27) punct(is-11, .-28)",0,9,[ ],0,2
Does the Secretary of State realise that he has given the House a choice between Government incompetence in taking so long to produce the report and scabby and cynical manipulation of the House of Commons and parliamentary procedure to avoid hon. Members having the opportunity to question the contents of the report in the public interest?,DoesVBZ theDT SecretaryNNP ofIN StateNNP realiseNN thatIN hePRP hasVBZ givenVBN theDT HouseNNP aDT choiceNN betweenIN GovernmentNNP incompetenceNN inIN takingVBG soRB longRB toTO produceVB theDT reportNN andCC scabbyNN andCC cynicalJJ manipulationNN ofIN theDT HouseNNP ofIN CommonsNNPS andCC parliamentaryJJ procedureNN toTO avoidVB honNN MembersNNS havingVBG theDT opportunityNN toTO questionVB theDT contentsNNS ofIN theDT reportNN inIN theDT publicJJ interestNN ,"root(ROOT-0, realise-6) aux(realise-6, Does-1) det(Secretary-3, the-2) nsubj(realise-6, Secretary-3) case(State-5, of-4) nmod:of(Secretary-3, State-5) mark(given-10, that-7) nsubj(given-10, he-8) aux(given-10, has-9) ccomp(realise-6, given-10) det(House-12, the-11) iobj(given-10, House-12) det(choice-14, a-13) dobj(given-10, choice-14) case(incompetence-17, between-15) compound(incompetence-17, Government-16) nmod:between(choice-14, incompetence-17) mark(taking-19, in-18) acl(choice-14, taking-19) advmod(long-21, so-20) advmod(taking-19, long-21) mark(produce-23, to-22) xcomp(taking-19, produce-23) det(report-25, the-24) dobj(produce-23, report-25) cc(report-25, and-26) dobj(produce-23, scabby-27) conj:and(report-25, scabby-27) cc(taking-19, and-28) amod(manipulation-30, cynical-29) acl(choice-14, manipulation-30) conj:and(taking-19, manipulation-30) case(House-33, of-31) det(House-33, the-32) nmod:of(manipulation-30, House-33) case(Commons-35, of-34) nmod:of(House-33, Commons-35) cc(taking-19, and-36) amod(procedure-38, parliamentary-37) acl(choice-14, procedure-38) conj:and(taking-19, procedure-38) mark(avoid-40, to-39) xcomp(taking-19, avoid-40) compound(Members-42, hon.-41) dobj(avoid-40, Members-42) acl(Members-42, having-43) det(opportunity-45, the-44) dobj(having-43, opportunity-45) mark(question-47, to-46) acl(opportunity-45, question-47) det(contents-49, the-48) dobj(question-47, contents-49) case(report-52, of-50) det(report-52, the-51) nmod:of(contents-49, report-52) case(interest-56, in-53) det(interest-56, the-54) amod(interest-56, public-55) nmod:in(report-52, interest-56) punct(realise-6, ?-57)",1,11,"[House, realise, State, he, given, Secretary, ROOT, choice, incompetence]",2,2
